area,department,month,total_spent,complaints_handled,avg_cost
Dhanori,Traffic Police,2024-09,135499,91,1489
Dhanori,Traffic Police,2024-10,11310,15,754
Dhanori,Traffic Police,2024-11,70800,80,885
Dhanori,Traffic Police,2024-12,214594,82,2617
Dhanori,Noise Regulation Department,2024-01,239847,93,2579
Dhanori,Noise Regulation Department,2024-02,278586,99,2814
Dhanori,Noise Regulation Department,2024-03,21588,28,771
Dhanori,Noise Regulation Department,2024-04,182016,96,1896
Dhanori,Noise Regulation Department,2024-05,13815,15,921
Dhanori,Noise Regulation Department,2024-06,29360,40,734
Dhanori,Noise Regulation Department,2024-07,18882,9,2098
Dhanori,Noise Regulation Department,2024-08,79990,38,2105
Dhanori,Noise Regulation Department,2024-09,70773,93,761
Dhanori,Noise Regulation Department,2024-10,39000,15,2600
Dhanori,Noise Regulation Department,2024-11,243610,85,2866
Dhanori,Noise Regulation Department,2024-12,181500,66,2750
Dhanori,Tree Plantation Authority,2024-01,4445,5,889
Dhanori,Tree Plantation Authority,2024-02,26388,36,733
Dhanori,Tree Plantation Authority,2024-03,258825,87,2975
Dhanori,Tree Plantation Authority,2024-04,107744,91,1184
Dhanori,Tree Plantation Authority,2024-05,28120,38,740
Dhanori,Tree Plantation Authority,2024-06,57040,20,2852
Dhanori,Tree Plantation Authority,2024-07,123684,66,1874
Dhanori,Tree Plantation Authority,2024-08,88998,42,2119
Dhanori,Tree Plantation Authority,2024-09,90342,63,1434
Dhanori,Tree Plantation Authority,2024-10,18120,12,1510
Dhanori,Tree Plantation Authority,2024-11,66082,37,1786
Dhanori,Tree Plantation Authority,2024-12,2875,5,575
Dhanori,Animal Control,2024-01,115192,77,1496
Dhanori,Animal Control,2024-02,140208,69,2032
Dhanori,Animal Control,2024-03,169824,58,2928
Dhanori,Animal Control,2024-04,34038,62,549
Dhanori,Animal Control,2024-05,73668,84,877
Dhanori,Animal Control,2024-06,6363,9,707
Dhanori,Animal Control,2024-07,126148,61,2068
Dhanori,Animal Control,2024-08,70078,74,947
Dhanori,Animal Control,2024-09,8829,9,981
Dhanori,Animal Control,2024-10,28652,26,1102
Dhanori,Animal Control,2024-11,38304,72,532
Dhanori,Animal Control,2024-12,20922,33,634
Dhanori,Construction Regulation Department,2024-01,95128,44,2162
Dhanori,Construction Regulation Department,2024-02,38850,14,2775
Dhanori,Construction Regulation Department,2024-03,116795,71,1645
Dhanori,Construction Regulation Department,2024-04,266580,90,2962
Dhanori,Construction Regulation Department,2024-05,134560,58,2320
Dhanori,Construction Regulation Department,2024-06,191979,83,2313
Dhanori,Construction Regulation Department,2024-07,108675,63,1725
Dhanori,Construction Regulation Department,2024-08,62944,28,2248
Dhanori,Construction Regulation Department,2024-09,87710,70,1253
Dhanori,Construction Regulation Department,2024-10,34944,64,546
Dhanori,Construction Regulation Department,2024-11,92004,34,2706
Dhanori,Construction Regulation Department,2024-12,161271,99,1629
Vishrantwadi,Sanitation Department,2024-01,44319,33,1343
Vishrantwadi,Sanitation Department,2024-02,66735,45,1483
Vishrantwadi,Sanitation Department,2024-03,159788,86,1858
Vishrantwadi,Sanitation Department,2024-04,37032,24,1543
Vishrantwadi,Sanitation Department,2024-05,87030,30,2901
Vishrantwadi,Sanitation Department,2024-06,24336,24,1014
Vishrantwadi,Sanitation Department,2024-07,164164,91,1804
Vishrantwadi,Sanitation Department,2024-08,112008,39,2872
Vishrantwadi,Sanitation Department,2024-09,97732,53,1844
Vishrantwadi,Sanitation Department,2024-10,127908,44,2907
Vishrantwadi,Sanitation Department,2024-11,101780,35,2908
Vishrantwadi,Sanitation Department,2024-12,36344,56,649
Vishrantwadi,Water Supply Department,2024-01,42284,62,682
Vishrantwadi,Water Supply Department,2024-02,160776,84,1914
Vishrantwadi,Water Supply Department,2024-03,134211,83,1617
Vishrantwadi,Water Supply Department,2024-04,29452,37,796
Vishrantwadi,Water Supply Department,2024-05,62496,93,672
Vishrantwadi,Water Supply Department,2024-06,56985,29,1965
Vishrantwadi,Water Supply Department,2024-07,29530,10,2953
Vishrantwadi,Water Supply Department,2024-08,128070,90,1423
Vishrantwadi,Water Supply Department,2024-09,266911,89,2999
Vishrantwadi,Water Supply Department,2024-10,59294,23,2578
Vishrantwadi,Water Supply Department,2024-11,28952,56,517
Vishrantwadi,Water Supply Department,2024-12,148359,51,2909
Vishrantwadi,Electricity Board,2024-01,17580,6,2930
Vishrantwadi,Electricity Board,2024-02,119364,98,1218
Vishrantwadi,Electricity Board,2024-03,49118,82,599
Vishrantwadi,Electricity Board,2024-04,230637,87,2651
Vishrantwadi,Electricity Board,2024-05,25812,27,956
Vishrantwadi,Electricity Board,2024-06,107464,76,1414
Vishrantwadi,Electricity Board,2024-07,147594,51,2894
Vishrantwadi,Electricity Board,2024-08,75129,79,951
Vishrantwadi,Electricity Board,2024-09,43296,33,1312
Vishrantwadi,Electricity Board,2024-10,226634,94,2411
Vishrantwadi,Electricity Board,2024-11,218539,83,2633
Vishrantwadi,Electricity Board,2024-12,64285,43,1495
Vishrantwadi,Road Maintenance Department,2024-01,82611,67,1233
Vishrantwadi,Road Maintenance Department,2024-02,11340,6,1890
Vishrantwadi,Road Maintenance Department,2024-03,51701,97,533
Vishrantwadi,Road Maintenance Department,2024-04,82340,46,1790
Vishrantwadi,Road Maintenance Department,2024-05,37440,40,936
Vishrantwadi,Road Maintenance Department,2024-06,283239,99,2861
Vishrantwadi,Road Maintenance Department,2024-07,45104,16,2819
Vishrantwadi,Road Maintenance Department,2024-08,142450,70,2035
Vishrantwadi,Road Maintenance Department,2024-09,12940,5,2588
Vishrantwadi,Road Maintenance Department,2024-10,15840,22,720
Vishrantwadi,Road Maintenance Department,2024-11,28110,10,2811
Vishrantwadi,Road Maintenance Department,2024-12,147980,70,2114
Vishrantwadi,Environmental Control,2024-01,204364,76,2689
Vishrantwadi,Environmental Control,2024-02,20672,34,608
Vishrantwadi,Environmental Control,2024-03,10906,14,779
Vishrantwadi,Environmental Control,2024-04,53627,47,1141
Vishrantwadi,Environmental Control,2024-05,73086,39,1874
Vishrantwadi,Environmental Control,2024-06,79800,35,2280
Vishrantwadi,Environmental Control,2024-07,177202,82,2161
Vishrantwadi,Environmental Control,2024-08,25396,14,1814
Vishrantwadi,Environmental Control,2024-09,105950,65,1630
Vishrantwadi,Environmental Control,2024-10,150822,98,1539
Vishrantwadi,Environmental Control,2024-11,68011,23,2957
Vishrantwadi,Environmental Control,2024-12,60375,23,2625
Vishrantwadi,Traffic Police,2024-01,132342,46,2877
Vishrantwadi,Traffic Police,2024-02,63128,52,1214
Vishrantwadi,Traffic Police,2024-03,9822,6,1637
Vishrantwadi,Traffic Police,2024-04,148614,62,2397
Vishrantwadi,Traffic Police,2024-05,84778,46,1843
Vishrantwadi,Traffic Police,2024-06,159856,97,1648
Vishrantwadi,Traffic Police,2024-07,49980,30,1666
Vishrantwadi,Traffic Police,2024-08,154448,56,2758
Vishrantwadi,Traffic Police,2024-09,76080,48,1585
Vishrantwadi,Traffic Police,2024-10,44660,55,812
Vishrantwadi,Traffic Police,2024-11,32360,40,809
Vishrantwadi,Traffic Police,2024-12,196180,68,2885
Vishrantwadi,Noise Regulation Department,2024-01,167736,87,1928
Vishrantwadi,Noise Regulation Department,2024-02,145900,50,2918
Vishrantwadi,Noise Regulation Department,2024-03,198975,75,2653
Vishrantwadi,Noise Regulation Department,2024-04,38513,19,2027
Vishrantwadi,Noise Regulation Department,2024-05,5635,7,805
Vishrantwadi,Noise Regulation Department,2024-06,5742,11,522
Vishrantwadi,Noise Regulation Department,2024-07,93480,76,1230
Vishrantwadi,Noise Regulation Department,2024-08,57800,100,578
Vishrantwadi,Noise Regulation Department,2024-09,51880,40,1297
Vishrantwadi,Noise Regulation Department,2024-10,30456,12,2538
Vishrantwadi,Noise Regulation Department,2024-11,188364,66,2854
Vishrantwadi,Noise Regulation Department,2024-12,226019,79,2861
Vishrantwadi,Tree Plantation Authority,2024-01,12516,21,596
Vishrantwadi,Tree Plantation Authority,2024-02,27420,20,1371
Vishrantwadi,Tree Plantation Authority,2024-03,21489,39,551
Vishrantwadi,Tree Plantation Authority,2024-04,222456,93,2392
Vishrantwadi,Tree Plantation Authority,2024-05,133663,73,1831
Vishrantwadi,Tree Plantation Authority,2024-06,147968,64,2312
Vishrantwadi,Tree Plantation Authority,2024-07,43656,51,856
Vishrantwadi,Tree Plantation Authority,2024-08,26480,16,1655
Vishrantwadi,Tree Plantation Authority,2024-09,107619,87,1237
Vishrantwadi,Tree Plantation Authority,2024-10,204926,79,2594
Vishrantwadi,Tree Plantation Authority,2024-11,73161,33,2217
Vishrantwadi,Tree Plantation Authority,2024-12,175425,75,2339
Vishrantwadi,Animal Control,2024-01,164288,68,2416
Vishrantwadi,Animal Control,2024-02,51874,74,701
Vishrantwadi,Animal Control,2024-03,157086,54,2909
Vishrantwadi,Animal Control,2024-04,36088,52,694
Vishrantwadi,Animal Control,2024-05,89820,36,2495
Vishrantwadi,Animal Control,2024-06,121878,74,1647
Vishrantwadi,Animal Control,2024-07,12040,7,1720
Vishrantwadi,Animal Control,2024-08,83394,41,2034
Vishrantwadi,Animal Control,2024-09,37450,25,1498
Vishrantwadi,Animal Control,2024-10,140790,65,2166
Vishrantwadi,Animal Control,2024-11,126000,72,1750
Vishrantwadi,Animal Control,2024-12,67727,47,1441
Vishrantwadi,Construction Regulation Department,2024-01,220066,77,2858
Vishrantwadi,Construction Regulation Department,2024-02,86802,69,1258
Vishrantwadi,Construction Regulation Department,2024-03,81091,83,977
Vishrantwadi,Construction Regulation Department,2024-04,92412,51,1812
Vishrantwadi,Construction Regulation Department,2024-05,33453,27,1239
Vishrantwadi,Construction Regulation Department,2024-06,139620,60,2327
Vishrantwadi,Construction Regulation Department,2024-07,67716,57,1188
Vishrantwadi,Construction Regulation Department,2024-08,9016,7,1288
Vishrantwadi,Construction Regulation Department,2024-09,258780,95,2724
Vishrantwadi,Construction Regulation Department,2024-10,28176,12,2348
Vishrantwadi,Construction Regulation Department,2024-11,44115,17,2595
Vishrantwadi,Construction Regulation Department,2024-12,8180,10,818
Dhankawadi,Sanitation Department,2024-01,91605,93,985
Dhankawadi,Sanitation Department,2024-02,50652,28,1809
Dhankawadi,Sanitation Department,2024-03,46930,38,1235
Dhankawadi,Sanitation Department,2024-04,47645,65,733
Dhankawadi,Sanitation Department,2024-05,174152,88,1979
Dhankawadi,Sanitation Department,2024-06,18240,19,960
Dhankawadi,Sanitation Department,2024-07,86815,97,895
Dhankawadi,Sanitation Department,2024-08,30845,31,995
Dhankawadi,Sanitation Department,2024-09,68510,65,1054
Dhankawadi,Sanitation Department,2024-10,31305,15,2087
Dhankawadi,Sanitation Department,2024-11,141546,62,2283
Dhankawadi,Sanitation Department,2024-12,23166,22,1053
Dhankawadi,Water Supply Department,2024-01,232388,82,2834
Dhankawadi,Water Supply Department,2024-02,32872,14,2348
Dhankawadi,Water Supply Department,2024-03,100532,82,1226
Dhankawadi,Water Supply Department,2024-04,78416,29,2704
Dhankawadi,Water Supply Department,2024-05,153450,90,1705
Dhankawadi,Water Supply Department,2024-06,117696,96,1226
Dhankawadi,Water Supply Department,2024-07,36396,27,1348
Dhankawadi,Water Supply Department,2024-08,30324,57,532
Dhankawadi,Water Supply Department,2024-09,89318,71,1258
Dhankawadi,Water Supply Department,2024-10,62084,83,748
Dhankawadi,Water Supply Department,2024-11,100800,45,2240
Dhankawadi,Water Supply Department,2024-12,193788,84,2307
Dhankawadi,Electricity Board,2024-01,168894,66,2559
Dhankawadi,Electricity Board,2024-02,58926,21,2806
Dhankawadi,Electricity Board,2024-03,5684,7,812
Dhankawadi,Electricity Board,2024-04,219784,83,2648
Dhankawadi,Electricity Board,2024-05,276489,93,2973
Dhankawadi,Electricity Board,2024-06,31250,25,1250
Dhankawadi,Electricity Board,2024-07,72960,32,2280
Dhankawadi,Electricity Board,2024-08,92664,88,1053
Dhankawadi,Electricity Board,2024-09,79924,52,1537
Dhankawadi,Electricity Board,2024-10,112032,72,1556
Dhankawadi,Electricity Board,2024-11,6482,7,926
Dhankawadi,Electricity Board,2024-12,134190,90,1491
Dhankawadi,Road Maintenance Department,2024-01,94122,83,1134
Dhankawadi,Road Maintenance Department,2024-02,76532,38,2014
Dhankawadi,Road Maintenance Department,2024-03,83888,49,1712
Dhankawadi,Road Maintenance Department,2024-04,24990,34,735
Dhankawadi,Road Maintenance Department,2024-05,24426,9,2714
Dhankawadi,Road Maintenance Department,2024-06,51381,99,519
Dhankawadi,Road Maintenance Department,2024-07,55076,98,562
Dhankawadi,Road Maintenance Department,2024-08,192660,95,2028
Dhankawadi,Road Maintenance Department,2024-09,149815,83,1805
Dhankawadi,Road Maintenance Department,2024-10,75762,54,1403
Dhankawadi,Road Maintenance Department,2024-11,16652,23,724
Dhankawadi,Road Maintenance Department,2024-12,50470,70,721
Dhankawadi,Environmental Control,2024-01,14868,6,2478
Dhankawadi,Environmental Control,2024-02,70016,64,1094
Dhankawadi,Environmental Control,2024-03,258100,89,2900
Dhankawadi,Environmental Control,2024-04,191439,89,2151
Dhankawadi,Environmental Control,2024-05,81536,28,2912
Dhankawadi,Environmental Control,2024-06,94930,55,1726
Dhankawadi,Environmental Control,2024-07,37664,44,856
Dhankawadi,Environmental Control,2024-08,23541,19,1239
Dhankawadi,Environmental Control,2024-09,179334,81,2214
Dhankawadi,Environmental Control,2024-10,25194,26,969
Dhankawadi,Environmental Control,2024-11,105120,72,1460
Dhankawadi,Environmental Control,2024-12,19348,14,1382
Dhankawadi,Traffic Police,2024-01,281853,99,2847
Dhankawadi,Traffic Police,2024-02,51624,27,1912
Dhankawadi,Traffic Police,2024-03,275000,100,2750
Dhankawadi,Traffic Police,2024-04,57102,62,921
Dhankawadi,Traffic Police,2024-05,92268,66,1398
Dhankawadi,Traffic Police,2024-06,44240,70,632
Dhankawadi,Traffic Police,2024-07,4686,6,781
Dhankawadi,Traffic Police,2024-08,20239,37,547
Dhankawadi,Traffic Police,2024-09,21632,8,2704
Dhankawadi,Traffic Police,2024-10,26740,14,1910
Dhankawadi,Traffic Police,2024-11,50297,53,949
Dhankawadi,Traffic Police,2024-12,149036,53,2812
Dhankawadi,Noise Regulation Department,2024-01,120175,95,1265
Dhankawadi,Noise Regulation Department,2024-02,118610,58,2045
Dhankawadi,Noise Regulation Department,2024-03,78888,57,1384
Dhankawadi,Noise Regulation Department,2024-04,39528,72,549
Dhankawadi,Noise Regulation Department,2024-05,19544,7,2792
Dhankawadi,Noise Regulation Department,2024-06,103684,46,2254
Dhankawadi,Noise Regulation Department,2024-07,27314,14,1951
Dhankawadi,Noise Regulation Department,2024-08,84216,44,1914
Dhankawadi,Noise Regulation Department,2024-09,57104,86,664
Dhankawadi,Noise Regulation Department,2024-10,32652,36,907
Dhankawadi,Noise Regulation Department,2024-11,66975,47,1425
Dhankawadi,Noise Regulation Department,2024-12,102672,46,2232
Dhankawadi,Tree Plantation Authority,2024-01,164905,65,2537
Dhankawadi,Tree Plantation Authority,2024-02,24753,37,669
Dhankawadi,Tree Plantation Authority,2024-03,30636,18,1702
Dhankawadi,Tree Plantation Authority,2024-04,14823,9,1647
Dhankawadi,Tree Plantation Authority,2024-05,56724,87,652
Dhankawadi,Tree Plantation Authority,2024-06,78280,76,1030
Dhankawadi,Tree Plantation Authority,2024-07,249168,87,2864
Dhankawadi,Tree Plantation Authority,2024-08,8715,15,581
Dhankawadi,Tree Plantation Authority,2024-09,107926,91,1186
Dhankawadi,Tree Plantation Authority,2024-10,25620,20,1281
Dhankawadi,Tree Plantation Authority,2024-11,91202,62,1471
Dhankawadi,Tree Plantation Authority,2024-12,33418,62,539
Dhankawadi,Animal Control,2024-01,130492,76,1717
Dhankawadi,Animal Control,2024-02,50830,23,2210
Dhankawadi,Animal Control,2024-03,48916,28,1747
Dhankawadi,Animal Control,2024-04,25254,9,2806
Dhankawadi,Animal Control,2024-05,43554,34,1281
Dhankawadi,Animal Control,2024-06,201154,86,2339
Dhankawadi,Animal Control,2024-07,204016,82,2488
Dhankawadi,Animal Control,2024-08,74520,30,2484
Dhankawadi,Animal Control,2024-09,85120,76,1120
Dhankawadi,Animal Control,2024-10,140304,74,1896
Dhankawadi,Animal Control,2024-11,24096,16,1506
Dhankawadi,Animal Control,2024-12,190836,81,2356
Dhankawadi,Construction Regulation Department,2024-01,135594,81,1674
Dhankawadi,Construction Regulation Department,2024-02,16146,6,2691
Dhankawadi,Construction Regulation Department,2024-03,92344,97,952
Dhankawadi,Construction Regulation Department,2024-04,123936,96,1291
Dhankawadi,Construction Regulation Department,2024-05,113004,86,1314
Dhankawadi,Construction Regulation Department,2024-06,39842,22,1811
Dhankawadi,Construction Regulation Department,2024-07,100368,82,1224
Dhankawadi,Construction Regulation Department,2024-08,223965,81,2765
Dhankawadi,Construction Regulation Department,2024-09,233064,78,2988
Dhankawadi,Construction Regulation Department,2024-10,36784,38,968
Dhankawadi,Construction Regulation Department,2024-11,180245,65,2773
Dhankawadi,Construction Regulation Department,2024-12,32160,15,2144
Nanded,Sanitation Department,2024-01,65936,26,2536
Nanded,Sanitation Department,2024-02,3276,6,546
Nanded,Sanitation Department,2024-03,103620,66,1570
Nanded,Sanitation Department,2024-04,18616,13,1432
Nanded,Sanitation Department,2024-05,42080,80,526
Nanded,Sanitation Department,2024-06,62077,23,2699
Nanded,Sanitation Department,2024-07,30380,31,980
Nanded,Sanitation Department,2024-08,62798,34,1847
Nanded,Sanitation Department,2024-09,67564,76,889
Nanded,Sanitation Department,2024-10,88404,53,1668
