area,department,month,total_spent,complaints_handled,avg_cost
Pashan,Animal Control and Welfare Department,2024-11,39766,59,674
Pashan,Animal Control and Welfare Department,2024-12,66435,43,1545
Pashan,Sewerage and Drainage Department,2024-01,71604,81,884
Pashan,Sewerage and Drainage Department,2024-02,203130,90,2257
Pashan,Sewerage and Drainage Department,2024-03,252540,92,2745
Pashan,Sewerage and Drainage Department,2024-04,13243,17,779
Pashan,Sewerage and Drainage Department,2024-05,175440,68,2580
Pashan,Sewerage and Drainage Department,2024-06,63325,25,2533
Pashan,Sewerage and Drainage Department,2024-07,47532,34,1398
Pashan,Sewerage and Drainage Department,2024-08,180954,81,2234
Pashan,Sewerage and Drainage Department,2024-09,30362,34,893
Pashan,Sewerage and Drainage Department,2024-10,122040,72,1695
Pashan,Sewerage and Drainage Department,2024-11,95880,94,1020
Pashan,Sewerage and Drainage Department,2024-12,114192,39,2928
Dhanori,Municipal Waste Management Department,2024-01,19955,13,1535
Dhanori,Municipal Waste Management Department,2024-02,58994,26,2269
Dhanori,Municipal Waste Management Department,2024-03,7605,13,585
Dhanori,Municipal Waste Management Department,2024-04,15100,10,1510
Dhanori,Municipal Waste Management Department,2024-05,43320,20,2166
Dhanori,Municipal Waste Management Department,2024-06,37634,62,607
Dhanori,Municipal Waste Management Department,2024-07,111250,50,2225
Dhanori,Municipal Waste Management Department,2024-08,70462,49,1438
Dhanori,Municipal Waste Management Department,2024-09,260806,91,2866
Dhanori,Municipal Waste Management Department,2024-10,79287,57,1391
Dhanori,Municipal Waste Management Department,2024-11,122450,62,1975
Dhanori,Municipal Waste Management Department,2024-12,63204,92,687
Dhanori,Water Supply and Sanitation Department,2024-01,99540,35,2844
Dhanori,Water Supply and Sanitation Department,2024-02,196812,66,2982
Dhanori,Water Supply and Sanitation Department,2024-03,193563,67,2889
Dhanori,Water Supply and Sanitation Department,2024-04,212168,88,2411
Dhanori,Water Supply and Sanitation Department,2024-05,64680,70,924
Dhanori,Water Supply and Sanitation Department,2024-06,295500,100,2955
Dhanori,Water Supply and Sanitation Department,2024-07,65104,26,2504
Dhanori,Water Supply and Sanitation Department,2024-08,75400,50,1508
Dhanori,Water Supply and Sanitation Department,2024-09,48202,77,626
Dhanori,Water Supply and Sanitation Department,2024-10,20400,20,1020
Dhanori,Water Supply and Sanitation Department,2024-11,48638,83,586
Dhanori,Water Supply and Sanitation Department,2024-12,9490,10,949
Dhanori,Electricity Distribution Department,2024-01,165217,71,2327
Dhanori,Electricity Distribution Department,2024-02,110789,49,2261
Dhanori,Electricity Distribution Department,2024-03,64819,53,1223
Dhanori,Electricity Distribution Department,2024-04,15672,6,2612
Dhanori,Electricity Distribution Department,2024-05,12684,6,2114
Dhanori,Electricity Distribution Department,2024-06,23157,31,747
Dhanori,Electricity Distribution Department,2024-07,163842,83,1974
Dhanori,Electricity Distribution Department,2024-08,25959,17,1527
Dhanori,Electricity Distribution Department,2024-09,233472,96,2432
Dhanori,Electricity Distribution Department,2024-10,133551,99,1349
Dhanori,Electricity Distribution Department,2024-11,139945,65,2153
Dhanori,Electricity Distribution Department,2024-12,58368,48,1216
Dhanori,Public Works Department,2024-01,36720,17,2160
Dhanori,Public Works Department,2024-02,56025,75,747
Dhanori,Public Works Department,2024-03,123552,78,1584
Dhanori,Public Works Department,2024-04,43907,83,529
Dhanori,Public Works Department,2024-05,21166,19,1114
Dhanori,Public Works Department,2024-06,61042,46,1327
Dhanori,Public Works Department,2024-07,39624,52,762
Dhanori,Public Works Department,2024-08,39556,62,638
Dhanori,Public Works Department,2024-09,12150,9,1350
Dhanori,Public Works Department,2024-10,17823,13,1371
Dhanori,Public Works Department,2024-11,220770,90,2453
Dhanori,Public Works Department,2024-12,125040,80,1563
Dhanori,Environmental Protection Department,2024-01,233155,85,2743
Dhanori,Environmental Protection Department,2024-02,191520,84,2280
Dhanori,Environmental Protection Department,2024-03,39100,20,1955
Dhanori,Environmental Protection Department,2024-04,12000,16,750
Dhanori,Environmental Protection Department,2024-05,122808,84,1462
Dhanori,Environmental Protection Department,2024-06,42256,16,2641
Dhanori,Environmental Protection Department,2024-07,63963,69,927
Dhanori,Environmental Protection Department,2024-08,35145,15,2343
Dhanori,Environmental Protection Department,2024-09,85340,68,1255
Dhanori,Environmental Protection Department,2024-10,190980,90,2122
Dhanori,Environmental Protection Department,2024-11,30440,20,1522
Dhanori,Environmental Protection Department,2024-12,72012,68,1059
Dhanori,Traffic and Transportation Department,2024-01,127552,64,1993
Dhanori,Traffic and Transportation Department,2024-02,136316,53,2572
Dhanori,Traffic and Transportation Department,2024-03,73843,77,959
Dhanori,Traffic and Transportation Department,2024-04,98235,59,1665
Dhanori,Traffic and Transportation Department,2024-05,53460,22,2430
Dhanori,Traffic and Transportation Department,2024-06,8744,8,1093
Dhanori,Traffic and Transportation Department,2024-07,80520,61,1320
Dhanori,Traffic and Transportation Department,2024-08,110025,75,1467
Dhanori,Traffic and Transportation Department,2024-09,135499,91,1489
Dhanori,Traffic and Transportation Department,2024-10,11310,15,754
Dhanori,Traffic and Transportation Department,2024-11,70800,80,885
Dhanori,Traffic and Transportation Department,2024-12,214594,82,2617
Dhanori,Environmental Protection Department,2024-01,239847,93,2579
Dhanori,Environmental Protection Department,2024-02,278586,99,2814
Dhanori,Environmental Protection Department,2024-03,21588,28,771
Dhanori,Environmental Protection Department,2024-04,182016,96,1896
Dhanori,Environmental Protection Department,2024-05,13815,15,921
Dhanori,Environmental Protection Department,2024-06,29360,40,734
Dhanori,Environmental Protection Department,2024-07,18882,9,2098
Dhanori,Environmental Protection Department,2024-08,79990,38,2105
Dhanori,Environmental Protection Department,2024-09,70773,93,761
Dhanori,Environmental Protection Department,2024-10,39000,15,2600
Dhanori,Environmental Protection Department,2024-11,243610,85,2866
Dhanori,Environmental Protection Department,2024-12,181500,66,2750
Dhanori,Urban Forestry and Landscaping Department,2024-01,4445,5,889
Dhanori,Urban Forestry and Landscaping Department,2024-02,26388,36,733
Dhanori,Urban Forestry and Landscaping Department,2024-03,258825,87,2975
Dhanori,Urban Forestry and Landscaping Department,2024-04,107744,91,1184
Dhanori,Urban Forestry and Landscaping Department,2024-05,28120,38,740
Dhanori,Urban Forestry and Landscaping Department,2024-06,57040,20,2852
Dhanori,Urban Forestry and Landscaping Department,2024-07,123684,66,1874
Dhanori,Urban Forestry and Landscaping Department,2024-08,88998,42,2119
Dhanori,Urban Forestry and Landscaping Department,2024-09,90342,63,1434
Dhanori,Urban Forestry and Landscaping Department,2024-10,18120,12,1510
Dhanori,Urban Forestry and Landscaping Department,2024-11,66082,37,1786
Dhanori,Urban Forestry and Landscaping Department,2024-12,2875,5,575
Dhanori,Animal Control and Welfare Department,2024-01,115192,77,1496
Dhanori,Animal Control and Welfare Department,2024-02,140208,69,2032
Dhanori,Animal Control and Welfare Department,2024-03,169824,58,2928
Dhanori,Animal Control and Welfare Department,2024-04,34038,62,549
Dhanori,Animal Control and Welfare Department,2024-05,73668,84,877
Dhanori,Animal Control and Welfare Department,2024-06,6363,9,707
Dhanori,Animal Control and Welfare Department,2024-07,126148,61,2068
Dhanori,Animal Control and Welfare Department,2024-08,70078,74,947
Dhanori,Animal Control and Welfare Department,2024-09,8829,9,981
Dhanori,Animal Control and Welfare Department,2024-10,28652,26,1102
Dhanori,Animal Control and Welfare Department,2024-11,38304,72,532
Dhanori,Animal Control and Welfare Department,2024-12,20922,33,634
Dhanori,Sewerage and Drainage Department,2024-01,95128,44,2162
Dhanori,Sewerage and Drainage Department,2024-02,38850,14,2775
Dhanori,Sewerage and Drainage Department,2024-03,116795,71,1645
Dhanori,Sewerage and Drainage Department,2024-04,266580,90,2962
Dhanori,Sewerage and Drainage Department,2024-05,134560,58,2320
Dhanori,Sewerage and Drainage Department,2024-06,191979,83,2313
Dhanori,Sewerage and Drainage Department,2024-07,108675,63,1725
Dhanori,Sewerage and Drainage Department,2024-08,62944,28,2248
Dhanori,Sewerage and Drainage Department,2024-09,87710,70,1253
Dhanori,Sewerage and Drainage Department,2024-10,34944,64,546
Dhanori,Sewerage and Drainage Department,2024-11,92004,34,2706
Dhanori,Sewerage and Drainage Department,2024-12,161271,99,1629
Vishrantwadi,Municipal Waste Management Department,2024-01,44319,33,1343
Vishrantwadi,Municipal Waste Management Department,2024-02,66735,45,1483
Vishrantwadi,Municipal Waste Management Department,2024-03,159788,86,1858
Vishrantwadi,Municipal Waste Management Department,2024-04,37032,24,1543
Vishrantwadi,Municipal Waste Management Department,2024-05,87030,30,2901
Vishrantwadi,Municipal Waste Management Department,2024-06,24336,24,1014
Vishrantwadi,Municipal Waste Management Department,2024-07,164164,91,1804
Vishrantwadi,Municipal Waste Management Department,2024-08,112008,39,2872
Vishrantwadi,Municipal Waste Management Department,2024-09,97732,53,1844
Vishrantwadi,Municipal Waste Management Department,2024-10,127908,44,2907
Vishrantwadi,Municipal Waste Management Department,2024-11,101780,35,2908
Vishrantwadi,Municipal Waste Management Department,2024-12,36344,56,649
Vishrantwadi,Water Supply and Sanitation Department,2024-01,42284,62,682
Vishrantwadi,Water Supply and Sanitation Department,2024-02,160776,84,1914
Vishrantwadi,Water Supply and Sanitation Department,2024-03,134211,83,1617
Vishrantwadi,Water Supply and Sanitation Department,2024-04,29452,37,796
Vishrantwadi,Water Supply and Sanitation Department,2024-05,62496,93,672
Vishrantwadi,Water Supply and Sanitation Department,2024-06,56985,29,1965
Vishrantwadi,Water Supply and Sanitation Department,2024-07,29530,10,2953
Vishrantwadi,Water Supply and Sanitation Department,2024-08,128070,90,1423
Vishrantwadi,Water Supply and Sanitation Department,2024-09,266911,89,2999
Vishrantwadi,Water Supply and Sanitation Department,2024-10,59294,23,2578
Vishrantwadi,Water Supply and Sanitation Department,2024-11,28952,56,517
Vishrantwadi,Water Supply and Sanitation Department,2024-12,148359,51,2909
Vishrantwadi,Electricity Distribution Department,2024-01,17580,6,2930
Vishrantwadi,Electricity Distribution Department,2024-02,119364,98,1218
Vishrantwadi,Electricity Distribution Department,2024-03,49118,82,599
Vishrantwadi,Electricity Distribution Department,2024-04,230637,87,2651
Vishrantwadi,Electricity Distribution Department,2024-05,25812,27,956
Vishrantwadi,Electricity Distribution Department,2024-06,107464,76,1414
Vishrantwadi,Electricity Distribution Department,2024-07,147594,51,2894
Vishrantwadi,Electricity Distribution Department,2024-08,75129,79,951
Vishrantwadi,Electricity Distribution Department,2024-09,43296,33,1312
Vishrantwadi,Electricity Distribution Department,2024-10,226634,94,2411
Vishrantwadi,Electricity Distribution Department,2024-11,218539,83,2633
Vishrantwadi,Electricity Distribution Department,2024-12,64285,43,1495
Vishrantwadi,Public Works Department,2024-01,82611,67,1233
Vishrantwadi,Public Works Department,2024-02,11340,6,1890
Vishrantwadi,Public Works Department,2024-03,51701,97,533
Vishrantwadi,Public Works Department,2024-04,82340,46,1790
Vishrantwadi,Public Works Department,2024-05,37440,40,936
Vishrantwadi,Public Works Department,2024-06,283239,99,2861
Vishrantwadi,Public Works Department,2024-07,45104,16,2819
Vishrantwadi,Public Works Department,2024-08,142450,70,2035
Vishrantwadi,Public Works Department,2024-09,12940,5,2588
Vishrantwadi,Public Works Department,2024-10,15840,22,720
Vishrantwadi,Public Works Department,2024-11,28110,10,2811
Vishrantwadi,Public Works Department,2024-12,147980,70,2114
Vishrantwadi,Environmental Protection Department,2024-01,204364,76,2689
Vishrantwadi,Environmental Protection Department,2024-02,20672,34,608
Vishrantwadi,Environmental Protection Department,2024-03,10906,14,779
Vishrantwadi,Environmental Protection Department,2024-04,53627,47,1141
Vishrantwadi,Environmental Protection Department,2024-05,73086,39,1874
Vishrantwadi,Environmental Protection Department,2024-06,79800,35,2280
Vishrantwadi,Environmental Protection Department,2024-07,177202,82,2161
Vishrantwadi,Environmental Protection Department,2024-08,25396,14,1814
Vishrantwadi,Environmental Protection Department,2024-09,105950,65,1630
Vishrantwadi,Environmental Protection Department,2024-10,150822,98,1539
Vishrantwadi,Environmental Protection Department,2024-11,68011,23,2957
Vishrantwadi,Environmental Protection Department,2024-12,60375,23,2625
Vishrantwadi,Traffic and Transportation Department,2024-01,132342,46,2877
Vishrantwadi,Traffic and Transportation Department,2024-02,63128,52,1214
Vishrantwadi,Traffic and Transportation Department,2024-03,9822,6,1637
Vishrantwadi,Traffic and Transportation Department,2024-04,148614,62,2397
Vishrantwadi,Traffic and Transportation Department,2024-05,84778,46,1843
Vishrantwadi,Traffic and Transportation Department,2024-06,159856,97,1648
Vishrantwadi,Traffic and Transportation Department,2024-07,49980,30,1666
Vishrantwadi,Traffic and Transportation Department,2024-08,154448,56,2758
Vishrantwadi,Traffic and Transportation Department,2024-09,76080,48,1585
Vishrantwadi,Traffic and Transportation Department,2024-10,44660,55,812
Vishrantwadi,Traffic and Transportation Department,2024-11,32360,40,809
Vishrantwadi,Traffic and Transportation Department,2024-12,196180,68,2885
Vishrantwadi,Environmental Protection Department,2024-01,167736,87,1928
Vishrantwadi,Environmental Protection Department,2024-02,145900,50,2918
Vishrantwadi,Environmental Protection Department,2024-03,198975,75,2653
Vishrantwadi,Environmental Protection Department,2024-04,38513,19,2027
Vishrantwadi,Environmental Protection Department,2024-05,5635,7,805
Vishrantwadi,Environmental Protection Department,2024-06,5742,11,522
Vishrantwadi,Environmental Protection Department,2024-07,93480,76,1230
